quantity_id,recipe_id,ingredient_id,max_qty,min_qty,unit,preparation,optional
664,292,2948,2.5,2.5,cup(s),,False
665,292,1305,1.5,1.5,cup(s),diced,False
666,292,2788,1.0,1.0,cup(s),,False
667,293,30,1.0,1.0,cup(s),,False
668,293,3759,0.75,0.75,cup(s),,False
669,293,1671,2.0,2.0,teaspoon(s),,False
670,293,126,1.0,1.0,teaspoon(s),,False
671,293,3334,0.5,0.5,cup(s),,False
672,293,3118,0.5,0.5,cup(s),,False
673,293,69,1.0,1.0,cup(s),,False
675,293,1042,0.75,0.75,cup(s),diced,False
677,294,2845,4.0,4.0,cup(s),divided,False
678,294,782,0.25,0.25,cup(s),,False
679,294,3567,1.0,1.0,envelope(s),,False
680,294,2196,8.0,8.0,ounce(s),,False
681,294,3595,1.0,1.0,teaspoon(s),,False
682,294,3334,0.25,0.25,cup(s),superfine,False
683,295,2880,0.5,0.5,cup(s),,False
684,295,2454,3.0,3.0,tablespoon(s),,False
685,295,2019,1.0,1.0,tablespoon(s),,False
686,295,3567,2.0,2.0,envelope(s),,False
688,295,3334,0.75,0.75,cup(s),,False
690,295,3021,0.25,0.25,teaspoon(s),,False
691,295,3672,1.0,1.0,cup(s),,True
692,296,2417,0.75,0.75,cup(s),,False
693,296,3334,0.25,0.25,cup(s),,False
694,296,889,2.0,2.0,tablespoon(s),,False
696,296,2019,2.0,2.0,tablespoon(s),,False
697,296,1351,0.5,0.5,teaspoon(s),grated,False
698,296,2196,1.0,1.0,cup(s),,False
704,296,2555,0.5,0.25,cup(s)," or apricot preserves, sieved ",False
706,297,924,0.5,0.5,teaspoon(s),,False
707,297,3021,0.25,0.25,teaspoon(s),,False
708,297,3598,0.5,0.5,teaspoon(s),,False
709,297,3334,0.75,0.75,cup(s),sifted,False
710,297,1440,1.0,1.0,cup(s),washed,False
711,297,1298,1.0,1.0,cup(s),washed,False
712,297,1297,1.0,1.0,cup(s),washed,False
714,298,1200,1.0,1.0,12 oz. can(s),,False
715,298,3567,1.0,1.0,envelope(s),,False
716,298,3334,0.75,0.75,cup(s),,False
717,298,1286,1.5,1.5,cup(s)," diced, ripe ",False
718,298,78,1.0,1.0,12 oz. can(s),,False
719,298,2196,8.0,8.0,ounce(s),,False
720,298,3595,1.0,1.0,teaspoon(s),,False
721,298,1810,7.0,7.0,pound(s),small,False
722,298,2947,1.0,1.0,cup(s),,False
723,299,802,2.0,2.0,cup(s),,False
724,299,2558,1.0,1.0,16 oz. can(s)," drained, cut into small chunks ",False
725,299,1298,1.0,1.0,cup(s)," or frozen unsweetened, thawed, drained ",False
726,299,351,0.33,0.33,cup(s)," divided, firmly packed ",False
728,299,2903,0.33,0.33,cup(s),,False
729,299,3759,0.25,0.25,cup(s),,False
730,299,3640,0.25,0.25,cup(s),chopped,False
731,299,738,1.0,1.0,teaspoon(s),,False
732,299,2220,3.0,3.0,tablespoon(s),,False
733,300,408,1.5,1.5,cup(s),,False
736,300,2259,1.0,1.0,cup(s),cubed,False
738,300,3684,2.0,2.0,tablespoon(s),,False
739,300,2019,1.0,1.0,tablespoon(s),,False
740,300,351,1.0,1.0,tablespoon(s),packed,False
741,301,3334,0.67,0.67,cup(s),,False
742,301,3567,1.0,1.0,envelope(s),,False
743,301,3649,1.0,1.0,cup(s),,False
744,301,2073,2.0,2.0,teaspoon(s),grated,False
745,301,2071,0.25,0.25,cup(s),,False
746,301,1643,3.0,3.0,drop(s),,True
748,301,924,0.5,0.5,teaspoon(s),,False
750,301,12,1.0,1.0,cup(s),,False
751,301,3334,0.25,0.25,cup(s),,False
752,301,2454,2.0,2.0,tablespoon(s),frozen concentrate,False
754,302,3334,1.0,1.0,cup(s),,False
755,302,3649,0.5,0.5,cup(s),,False
756,302,2456,0.33,0.33,cup(s),,False
757,302,3657,4.0,4.0,cup(s),diced,False
758,302,2259,2.0,2.0,cup(s),diced,False
759,302,1786,2.0,2.0,cup(s),diced,False
760,303,1004,1.0,1.0,cup(s),shredded,False
761,303,126,0.75,0.75,teaspoon(s),,False
762,303,249,1.0,1.0,cup(s),,False
764,303,2219,0.5,0.5,cup(s),,False
765,303,3021,1.0,1.0,teaspoon(s),,False
766,303,1267,1.0,1.0,cup(s),,False
767,303,3759,1.0,1.0,cup(s),,False
768,303,125,1.0,1.0,teaspoon(s),,False
769,303,2426,0.5,0.5,cup(s),chopped,False
770,304,1373,2.0,2.0,cup(s)," thawed, if frozen ",False
771,304,2454,0.25,0.25,cup(s),,False
772,304,3649,0.25,0.25,cup(s),,False
773,304,3334,2.0,2.0,tablespoon(s),,False
774,304,889,1.0,1.0,tablespoon(s),,False
775,304,2459,0.25,0.25,teaspoon(s),grated,False
776,304,1696,0.13,0.13,teaspoon(s),,False
777,304,3021,1.0,1.0,dash(es),,False
778,305,387,2.0,2.0,cup(s),,False
780,305,12,0.5,0.5,cup(s),,False
781,305,3334,0.25,0.25,cup(s),,False
783,305,2019,1.0,1.0,tablespoon(s),,False
784,305,2048,1.0,1.0,8 oz. package(s),softened,False
785,305,316,0.5,0.5,cup(s),,False
787,305,3322,1.0,1.0,pint(s),rinsed and hulled,False
788,305,3567,1.0,1.0,envelope(s),,False
789,305,3649,0.25,0.25,cup(s),,False
791,307,1267,1.25,1.25,cup(s),divided,False
792,307,374,0.5,0.5,cup(s),softened,False
793,307,792,0.25,0.25,cup(s),,False
795,307,3334,1.0,1.0,cup(s),,False
796,307,1373,1.0,1.0,cup(s),,False
797,307,770,0.5,0.5,cup(s),shredded,True
798,307,2019,1.0,1.0,tablespoon(s),,False
799,307,3595,1.0,1.0,teaspoon(s),,False
800,307,125,0.5,0.5,teaspoon(s),,False
801,307,738,0.5,0.5,teaspoon(s),,False
802,307,3021,0.25,0.25,teaspoon(s),,False
803,308,60,0.75,0.75,cup(s),or white grape juice or water,False
804,308,3334,0.5,0.5,cup(s),,False
806,308,927,0.25,0.25,cup(s),,False
807,309,3418,1.0,1.0,pound(s),pitted,False
808,309,949,1.0,1.0,8 oz. can(s),,False
809,309,3334,0.5,0.5,cup(s),,False
810,309,611,2.0,2.0,3 oz. package(s),,False
811,309,1594,1.5,1.5,cup(s),,False
812,309,2426,0.5,0.5,cup(s),chopped,False
813,309,770,0.5,0.5,cup(s),shredded,False
814,310,1267,2.0,2.0,cup(s),,False
815,310,126,1.5,1.5,teaspoon(s),,False
816,310,3021,0.5,0.5,teaspoon(s),,False
817,310,3334,0.5,0.5,cup(s),,False
818,310,3618,0.25,0.25,cup(s),,False
820,310,386,1.0,1.0,cup(s),,False
821,310,2948,1.0,1.0,cup(s),,False
822,310,2788,0.5,0.5,cup(s),,False
823,310,406,0.5,0.5,pound(s),chopped,False
824,311,1402,6.0,6.0,cup(s)," peeled, sliced ",False
825,311,1373,2.0,2.0,cup(s),,False
826,311,351,0.33,0.33,cup(s),packed,False
827,311,30,2.0,2.0,tablespoon(s),,False
828,311,1684,2.0,2.0,teaspoon(s),,False
829,311,2775,1.0,1.0,cup(s),,False
830,311,1684,1.0,1.0,teaspoon(s),,False
831,311,351,0.25,0.25,cup(s),packed,False
832,311,374,3.0,3.0,tablespoon(s),soft,False
833,312,326,4.0,4.0,cup(s),diced,False
834,312,363,3.0,3.0,tablespoon(s),,False
835,312,1373,4.0,4.0,cup(s),rinsed and drained,False
836,312,3334,0.5,0.5,cup(s),,False
837,312,12,0.5,0.5,cup(s),,False
838,416,399,0.5,0.5,cup(s),pitted,False
839,416,2454,0.5,0.5,cup(s),,False
840,416,1546,3.0,3.0,scoop(s),,False
842,417,3649,0.75,0.75,cup(s),,False
843,417,3334,1.0,1.0,tablespoon(s),,False
844,417,2071,1.0,1.0,teaspoon(s),,False
845,418,2253,6.0,6.0,cup(s)," washed, cored, quartered ",False
846,418,3649,1.5,1.5,cup(s),,False
847,418,3334,0.25,0.25,cup(s),,False
848,419,2224,1.0,1.0,tablespoon(s),soft,False
852,419,353,1.0,1.0,pound(s),halved if large,False
854,419,141,0.25,0.25,cup(s),or chicken stock,False
856,419,718,2.0,2.0,tablespoon(s),chopped or green onions,False
857,420,3480,2.0,2.0,pound(s),cut in 1/2-inch cubes,False
859,420,3649,0.25,0.25,cup(s),,False
860,420,3636,0.25,0.25,cup(s),,False
861,420,3021,1.0,1.0,teaspoon(s),,False
862,420,590,1.0,1.0,teaspoon(s),,False
863,420,2726,0.5,0.5,teaspoon(s),,False
864,420,3334,0.5,0.5,teaspoon(s),,False
865,420,956,0.06,0.06,teaspoon(s),,False
866,420,203,1.0,1.0,cup(s),cut in 1/4-inch squares,False
867,420,1648,0.25,0.25,cup(s),sliced,False
869,421,3649,0.5,0.5,cup(s),,False
870,421,370,1.0,1.0,tablespoon(s),,False
871,421,2449,1.0,1.0,tablespoon(s),,False
872,421,629,1.0,1.0,tablespoon(s),,False
873,421,1200,0.5,0.5,cup(s),,False
874,421,219,0.13,0.13,teaspoon(s),,False
875,422,2552,1.0,1.0,28 oz. can(s),sliced,False
876,422,3334,0.5,0.5,cup(s),,False
877,422,3636,0.33,0.33,cup(s),,False
879,422,758,6.0,6.0,whole,,False
880,422,2453,2.0,2.0,3 oz. package(s),,False
881,422,782,1.25,1.25,cup(s),,False
882,422,916,1.0,1.0,16 oz. can(s),whole berry,False
883,423,1520,2.0,2.0,tablespoon(s),defrosted,False
885,423,390,4.0,4.0,cup(s),shredded,False
888,423,2788,3.0,3.0,tablespoon(s),,False
889,423,2130,1.0,1.0,tablespoon(s),,False
890,423,2196,0.5,0.5,cup(s),,False
891,423,1135,0.5,0.5,teaspoon(s),,False
895,424,2220,1.0,1.0,tablespoon(s),,False
898,424,585,1.0,1.0,stalk(s),sliced,False
899,424,718,2.0,2.0,tablespoon(s),chopped,False
901,424,3021,1.0,1.0,dash(es),,False
902,424,219,1.0,1.0,dash(es),,False
906,425,351,0.25,0.25,cup(s),packed,False
907,425,2978,0.75,0.75,teaspoon(s),,False
908,425,3649,2.0,2.0,tablespoon(s),,False
909,425,889,1.5,1.5,teaspoon(s),,False
910,426,2991,0.33,0.33,cup(s),,False
911,426,2019,3.0,3.0,tablespoon(s),fresh squeezed,False
912,426,1086,0.5,0.5,teaspoon(s),crumbled,False
913,426,1573,0.5,0.5,teaspoon(s),minced,False
914,426,1135,0.25,0.25,teaspoon(s),,False
916,426,3298,3.0,3.0,cup(s)," stems removed, leaves torn ",False
917,426,967,2.0,2.0,cup(s)," pared, halved lengthwise, thinly sliced ",False
918,426,2288,0.25,0.25,cup(s),thinly sliced,False
919,426,718,0.25,0.25,cup(s),minced,False
920,426,2653,2.0,2.0,tablespoon(s)," shelled, chopped ",True
922,427,2196,0.75,0.75,cup(s),,False
923,427,1780,3.0,3.0,tablespoon(s),,False
924,427,2019,2.0,2.0,teaspoon(s),,False
925,427,3090,1.0,1.0,teaspoon(s),,False
926,427,1798,1.0,1.0,dash(es),to taste,False
927,428,1367,1.0,1.0,12 oz. package(s),,False
928,428,2270,2.0,2.0,teaspoon(s),minced,False
929,428,638,0.25,0.25,cup(s),or water,False
930,428,3283,1.5,1.5,tablespoon(s),,False
931,428,1334,0.13,0.13,teaspoon(s),grated,False
932,428,3334,1.0,1.0,pinch(es),,False
933,428,1648,2.0,2.0,tablespoon(s),thinly sliced,False
934,429,1814,4.0,4.0,whole,baked,False
935,429,2562,3.0,3.0,tablespoon(s),or vegetable oil,False
938,429,1485,1.0,1.0,10 oz. package(s),,False
939,429,638,1.5,1.5,cup(s),,False
940,429,3636,1.0,1.0,teaspoon(s),,False
941,429,889,1.0,1.0,tablespoon(s),,False
942,429,3283,1.0,1.0,tablespoon(s),,False
943,429,35,0.33,0.33,cup(s)," toasted, slivered ",False
944,429,2630,0.25,0.25,cup(s),chopped,False
945,430,1440,1.0,1.0,quart(s),,False
946,430,2454,1.0,1.0,cup(s),,False
947,430,2776,2.0,2.0,teaspoon(s),,False
948,430,1684,1.0,1.0,teaspoon(s),,False
949,430,386,1.0,1.0,cup(s),,False
950,430,3334,0.75,0.75,cup(s),,False
951,430,2019,1.5,1.5,tablespoon(s),,False
953,430,3813,1.0,1.0,cup(s),,False
954,431,3703,2.0,2.0,tablespoon(s),,False
955,431,2019,1.0,1.0,tablespoon(s),,False
956,431,3618,1.0,1.0,tablespoon(s),,False
957,431,1323,2.0,2.0,tablespoon(s),chopped,False
958,431,3021,0.5,0.5,teaspoon(s),,False
959,431,1339,0.25,0.25,teaspoon(s),,False
960,431,841,3.0,3.0,cup(s),cooled,False
962,431,1434,0.5,0.5,pound(s),julienned,False
963,432,2521,6.0,6.0,piece(s),,False
964,432,3340,2.0,2.0,pound(s),sliced 1/4-inch thick,False
965,432,3480,2.0,2.0,pound(s),cut into wedges,False
967,432,142,2.0,2.0,teaspoon(s),,False
968,432,219,0.25,0.25,teaspoon(s),,False
969,432,1333,4.0,4.0,teaspoon(s),minced,False
970,432,2653,3.0,3.0,tablespoon(s)," shelled, chopped ",False
972,433,987,0.5,0.5,pound(s),peeled,False
976,434,1780,0.5,0.5,cup(s),,False
977,434,2454,1.0,1.0,cup(s),,False
978,434,2459,1.0,1.0,tablespoon(s),grated,False
979,434,3107,0.33,0.33,cup(s),,False
980,434,2577,1.0,1.0,cup(s),coarsely chopped,False
981,435,1436,5.0,5.0,cup(s)," washed and dried, packed ",False
982,435,2288,0.5,0.5,cup(s),sliced thin,False
984,435,967,1.0,0.75,whole,sliced,False
986,435,2094,0.33,0.33,cup(s),,False
987,436,3480,2.0,2.0,pound(s),Florida,False
988,436,4502,46.0,46.0,fl. ounce(s),,False
989,436,967,2.0,2.0,cup(s)," peeled, diced ",False
990,436,1648,3.0,3.0,tablespoon(s),chopped,False
991,436,2881,3.0,3.0,tablespoon(s),,False
992,436,1573,0.5,0.5,teaspoon(s),powder,False
993,436,3021,0.5,0.5,teaspoon(s),,False
994,436,3334,0.5,0.5,teaspoon(s),,False
995,437,390,4.0,4.0,cup(s),shredded,False
996,437,505,16.0,16.0,ounce(s),drained,False
997,437,3072,2.0,2.0,cup(s),whole or halved,False
998,437,35,0.33,0.33,cup(s),sliced,False
999,437,585,0.75,0.75,cup(s),sliced,False
1000,437,2194,8.0,8.0,ounce(s),,False
1001,437,2642,6.0,5.0,tablespoon(s),reserved,False
1002,437,3338,2.0,1.0,packet(s),lowcal,False
1003,438,848,2.0,2.0,cup(s),,False
1004,438,211,2.0,2.0,cup(s),cooked,False
1005,438,1492,0.75,0.75,cup(s),,False
1007,438,2288,0.5,0.5,cup(s),diced,False
1008,438,733,2.0,2.0,tablespoon(s),minced,False
1009,438,1356,1.0,1.0,tablespoon(s),minced,False
1010,438,3021,0.5,0.5,teaspoon(s),,False
1011,438,580,0.13,0.13,teaspoon(s),,False
1012,438,1352,3.0,3.0,tablespoon(s),,False
1013,438,3618,1.0,1.0,tablespoon(s),,False
1014,438,638,2.0,2.0,tablespoon(s),,False
1015,439,2130,0.5,0.5,cup(s),,False
1016,439,2196,0.5,0.5,cup(s),,False
1017,439,1086,0.25,0.25,teaspoon(s)," dried, crushed ",False
1018,439,3021,0.25,0.25,teaspoon(s),,False
1019,439,219,0.13,0.13,teaspoon(s),,False
1020,439,1573,0.06,0.06,teaspoon(s)," instant, minced ",False
1021,440,2070,3.0,3.0,ounce(s),,False
1022,440,3021,0.5,0.5,teaspoon(s),,False
1023,440,3649,1.0,1.0,cup(s),boiling,False
1024,440,3649,0.75,0.75,cup(s),,False
1025,440,3636,1.5,1.5,tablespoon(s),,False
1026,440,2282,2.0,2.0,teaspoon(s),grated,False
1027,440,203,2.0,2.0,teaspoon(s),chopped,False
1028,440,219,0.13,0.13,teaspoon(s),,False
1029,440,3480,0.75,0.75,cup(s)," diced, fresh ",False
1030,440,967,1.0,1.0,cup(s),diced,False
1032,441,2196,1.0,1.0,cup(s),,False
1033,441,2384,2.0,2.0,teaspoon(s),prepared,False
1034,441,1788,2.0,2.0,teaspoon(s),,False
1035,441,2286,2.0,2.0,cup(s)," cooked, cubed ",False
1036,441,585,0.5,0.5,cup(s),sliced,False
1038,441,2282,0.25,0.25,cup(s),sliced,False
1039,441,704,1.0,1.0,tablespoon(s),chopped,False
1040,442,841,3.0,3.0,cup(s),cooked in chicken broth,False
1041,442,89,2.0,2.0,6 oz. jar(s),coarsely chopped,False
1042,442,1367,1.0,1.0,cup(s),sliced,False
1043,442,1648,0.5,0.5,cup(s),sliced,False
1044,442,2287,0.5,0.5,cup(s),chopped,False
1045,442,2523,0.25,0.25,cup(s),grated,False
1046,442,1714,0.13,0.13,teaspoon(s),,False
1047,442,3703,1.5,1.5,tablespoon(s),,False
1049,443,2298,1.5,1.5,pound(s)," yam-type, peeled, sliced 1/4-inch thick ",False
1050,443,2220,2.0,2.0,tablespoon(s),,False
1051,443,2282,1.0,1.0,cup(s),chopped,False
1053,443,1029,0.75,0.75,teaspoon(s),crushed,False
1054,443,2518,0.75,0.75,teaspoon(s),,False
1055,443,3021,0.25,0.25,teaspoon(s),,False
1056,443,219,1.0,1.0,dash(es),,False
1057,443,4289,0.5,0.5,cup(s),,False
1058,443,1350,1.0,1.0,tablespoon(s),,False
1060,444,3220,1.0,1.0,pound(s),,False
1061,444,2442,0.5,0.5,teaspoon(s),,False
1062,444,1351,0.5,0.5,teaspoon(s),grated,False
1063,444,2523,1.0,1.0,tablespoon(s),,False
1065,445,3480,1.5,1.5,pound(s),Florida,False
1066,445,3618,1.0,1.0,tablespoon(s),,False
1067,445,2282,0.5,0.5,cup(s),chopped,False
1068,445,1573,1.0,1.0,teaspoon(s)," minced, fresh ",False
1069,445,638,3.0,3.0,cup(s),,False
1070,445,2518,2.0,2.0,teaspoon(s),,False
1071,445,3461,0.5,0.5,teaspoon(s),crushed,False
1072,445,1222,0.5,0.5,teaspoon(s),,False
1073,445,2459,0.25,0.25,teaspoon(s),grated,False
1074,445,2286,1.5,1.5,cup(s)," diced, peeled ",False
1075,446,388,2.0,2.0,pound(s),,False
1076,446,487,11.0,11.0,ounce(s),drained,False
1077,446,2220,1.0,1.0,tablespoon(s),melted,False
1078,446,2217,1.0,1.0,teaspoon(s),,False
1079,446,2760,0.5,0.5,teaspoon(s),,False
1081,446,35,2.0,2.0,tablespoon(s)," toasted, finely chopped ",False
1084,447,3640,2.0,2.0,tablespoon(s),chopped,False
1085,447,2442,2.0,2.0,tablespoon(s),,False
1086,447,3110,0.25,0.25,cup(s),,False
1087,447,1292,0.5,0.5,cup(s),chopped,False
1088,447,1492,1.0,1.0,10 oz. package(s),,False
1094,449,1066,1.0,1.0,pound(s),,False
1095,449,2788,0.5,0.5,cup(s),,False
1096,449,1052,0.25,0.25,pound(s),,False
1097,449,3413,0.5,0.5,cup(s),,False
1098,449,3334,1.0,1.0,cup(s),,False
1099,449,3649,2.0,2.0,quart(s),,False
1106,450,1780,2.0,2.0,tablespoon(s),,False
1107,450,2802,2.0,2.0,tablespoon(s),,False
1108,450,397,1.0,1.0,whole,,False
1118,452,2130,1.0,1.0,cup(s),,False
1119,452,2196,0.25,0.25,cup(s),,False
1120,452,980,1.0,1.0,tablespoon(s),,False
1121,452,1577,0.25,0.25,teaspoon(s),,False
1122,452,3334,2.0,2.0,teaspoon(s),,False
1123,452,2019,1.0,1.0,teaspoon(s),,False
1124,453,3731,0.25,0.25,cup(s),,False
1125,453,3110,0.5,0.5,cup(s),,False
1126,453,2442,2.0,2.0,tablespoon(s),,False
1127,453,1292,0.5,0.5,cup(s),chopped,False
1128,453,203,12.0,12.0,ounce(s),diced,False
1129,453,2287,12.0,12.0,ounce(s),diced,False
1130,453,1360,1.0,1.0,pound(s),,False
1132,453,1839,12.0,12.0,slice(s),,False
1134,454,1497,1.0,1.0,9 oz. package(s),,False
1136,454,1367,0.25,0.25,pound(s)," cleaned, sliced ",False
1137,454,2019,1.0,1.0,teaspoon(s),,False
1138,454,2518,1.0,1.0,teaspoon(s),,False
1139,454,1267,1.0,1.0,teaspoon(s),,False
1141,455,363,3.0,3.0,tablespoon(s),,False
1142,455,113,2.0,2.0,tablespoon(s),,False
1143,455,3486,0.5,0.5,cup(s),,False
1144,455,2196,0.5,0.5,cup(s),plain,False
1147,455,603,0.5,0.5,cup(s),shredded,False
1148,456,3322,1.0,1.0,cup(s),sliced,False
1149,456,2796,1.0,1.0,cup(s),,False
1150,456,241,1.0,1.0,cup(s),,False
1151,456,227,1.0,1.0,cup(s),,False
1152,456,2194,1.0,1.0,cup(s),,False
1153,456,34,1.0,1.0,teaspoon(s),,False
1155,457,755,1.0,1.0,16 oz. can(s),sliced,False
1156,457,3298,8.0,8.0,cup(s)," washed, torn in bite-size pieces ",False
1159,457,940,1.5,1.5,cup(s),,False
1160,457,2537,1.0,1.0,cup(s),shredded,False
1161,457,2282,1.0,1.0,cup(s),chopped,False
1162,457,2442,1.0,1.0,tablespoon(s),,False
1163,457,732,2.0,2.0,tablespoon(s),,False
1164,457,3334,1.0,1.0,tablespoon(s),,False
1165,457,1577,0.75,0.75,teaspoon(s),,False
1166,457,590,0.75,0.75,teaspoon(s),,False
1167,457,4289,1.5,1.5,cup(s),,False
1168,457,718,0.25,0.25,cup(s),chopped,False
1169,458,1524,1.0,1.0,10 oz. package(s),,False
1171,458,2127,2.0,2.0,cup(s),,False
1172,458,1032,0.5,0.5,teaspoon(s),,False
1173,458,2196,8.0,8.0,ounce(s),,False
1174,459,2872,2.0,2.0,pound(s),,False
1175,459,338,2.0,2.0,cup(s),,False
1176,459,578,2.0,2.0,cup(s),,False
1179,459,2786,0.75,0.75,cup(s),sliced,False
1180,459,1648,0.5,0.5,cup(s),sliced,False
1181,459,2196,1.0,1.0,cup(s),,False
1182,459,1025,3.0,3.0,tablespoon(s),,False
1183,459,3021,1.0,1.0,teaspoon(s),,False
1184,459,1339,0.5,0.5,teaspoon(s),,False
1185,460,374,1.0,1.0,tablespoon(s),,False
1186,460,35,0.5,0.5,cup(s),slivered,False
1187,460,2282,0.5,0.5,cup(s),chopped,False
1188,460,2287,0.33,0.33,cup(s),chopped,False
1189,460,802,3.0,3.0,cup(s),(cooked in beef broth),False
1190,460,1505,1.0,1.0,10 oz. package(s),thawed,False
1192,460,3415,0.25,0.25,teaspoon(s),,False
1193,461,399,0.5,0.5,cup(s),pitted,False
1195,461,2454,0.5,0.5,cup(s),,False
1196,461,4289,0.5,0.5,cup(s),,False
1197,461,1806,0.5,0.5,cup(s),crushed,False
1198,463,3480,3.0,3.0,pound(s),,False
1199,463,3618,1.0,1.0,tablespoon(s),,False
1200,463,2282,0.5,0.5,cup(s),chopped,False
1201,463,1573,0.5,0.5,teaspoon(s),minced,False
1202,463,3021,1.5,1.5,teaspoon(s),,False
1203,463,1860,0.5,0.5,teaspoon(s),crushed,False
1204,463,1339,0.13,0.13,teaspoon(s),,False
1206,463,1155,2.0,2.0,tablespoon(s),,True
1208,464,374,1.0,1.0,teaspoon(s),melted,False
1209,464,2019,1.0,1.0,teaspoon(s),,False
1210,464,1032,0.5,0.5,teaspoon(s),,False
1211,464,3021,0.13,0.13,teaspoon(s),,False
1212,464,1339,1.0,1.0,dash(es),,False
1213,465,1490,1.0,1.0,10 oz. package(s),,False
1214,465,2523,2.0,2.0,tablespoon(s),grated,False
1215,465,3384,0.75,0.75,cup(s),shredded,False
1216,465,2282,1.0,1.0,tablespoon(s),grated,False
1217,465,327,0.25,0.25,cup(s),,False
1218,465,3021,0.5,0.5,teaspoon(s),,False
1221,466,1490,0.5,0.5,10 oz. package(s),,False
1222,466,1225,1.0,1.0,ounce(s),crumbled,False
1223,466,2523,2.0,2.0,teaspoon(s),,False
1224,466,1339,1.0,1.0,dash(es),,False
1225,467,3567,1.0,1.0,envelope(s),,False
1226,467,3649,0.25,0.25,cup(s),,False
1227,467,60,1.5,1.5,cup(s),,False
1228,467,2253,1.0,1.0,cup(s)," unpared, diced ",False
1229,467,2853,0.5,0.5,cup(s)," halved, seeded ",False
1230,467,585,0.25,0.25,cup(s),chopped,False
1231,468,3479,1.0,1.0,pound(s)," cleaned, washed, diced ",False
1236,468,733,1.0,1.0,bunch(es),coarsely chopped,False
1237,468,660,1.0,1.0,quart(s),,False
1238,468,550,1.0,1.0,tablespoon(s),,False
1239,468,2417,4.0,4.0,ounce(s),,False
1240,468,57,2.0,2.0,ounce(s),,False
1242,469,338,1.5,1.5,cup(s),,False
1243,469,2454,0.25,0.25,cup(s),,False
1244,469,2442,3.0,3.0,tablespoon(s),,False
1245,469,3703,3.0,3.0,tablespoon(s),,False
1246,469,4295,2.0,2.0,teaspoon(s),,False
1248,469,1798,0.25,0.25,teaspoon(s),,False
1249,469,718,2.0,2.0,tablespoon(s),chopped,False
1252,470,3334,0.25,0.25,cup(s),,False
1253,470,3722,1.0,1.0,teaspoon(s),,False
1254,470,732,0.5,0.5,cup(s),,False
1256,470,3649,0.5,0.5,cup(s),,False
1257,470,2277,1.0,1.0,head(s),shredded,False
1258,471,1363,3.0,3.0,cup(s),halved and pitted,False
1259,471,3322,1.5,1.5,cup(s),sliced,False
1260,471,3334,3.0,3.0,cup(s),,False
1261,471,3649,0.25,0.25,cup(s),,False
1262,471,2019,2.0,2.0,tablespoon(s),,False
1263,471,3640,0.33,0.33,cup(s),chopped,False
1264,472,1363,2.0,2.0,cup(s),pitted,False
1266,472,1644,1.0,1.0,cup(s),seedless,False
1267,472,770,0.5,0.5,cup(s),flaked,False
1268,472,2400,1.0,1.0,8 oz. package(s),softened,False
1269,472,1780,2.0,2.0,tablespoon(s),,False
1270,472,2459,2.0,2.0,teaspoon(s),grated,False
1271,472,3021,1.0,1.0,teaspoon(s),,False
1272,472,580,1.0,1.0,dash(es),,False
1273,472,2454,0.25,0.25,cup(s),,False
1274,472,2019,2.0,2.0,tablespoon(s),,False
1275,473,2298,2.0,2.0,cup(s),sliced thinly in food processor,False
1276,473,363,2.0,2.0,teaspoon(s),,False
1277,473,351,1.0,1.0,tablespoon(s),,False
1278,474,1004,0.5,0.5,cup(s),pitted,False
1279,474,2642,0.5,0.5,cup(s),,False
1280,474,770,2.0,2.0,tablespoon(s),shredded,False
1281,474,1546,3.0,3.0,scoop(s),,False
1282,475,1267,1.0,1.0,cup(s),,False
1283,475,877,1.0,1.0,cup(s),,False
1284,475,3334,2.0,2.0,tablespoon(s),,True
1285,475,126,0.75,0.75,teaspoon(s),,False
1286,475,3021,0.75,0.75,teaspoon(s),,False
1287,475,386,2.0,2.0,cup(s),,False
1289,475,363,1.0,1.0,tablespoon(s),melted,False
1291,476,363,1.0,1.0,teaspoon(s)," or margarine, melted ",False
1292,476,3021,1.0,1.0,dash(es),,False
1293,476,1339,1.0,1.0,dash(es),,False
1295,477,585,1.0,1.0,cup(s),sliced,False
1296,477,2288,1.0,1.0,cup(s),thinly sliced,False
1297,477,718,0.33,0.33,cup(s),chopped,False
1298,477,2158,0.25,0.25,cup(s),,False
1299,477,3772,3.0,3.0,tablespoon(s),,False
1300,477,3021,2.0,2.0,teaspoon(s),,False
1301,477,580,1.0,1.0,dash(es),,False
1302,478,2282,0.5,0.5,cup(s),minced,False
1303,478,2220,1.0,1.0,tablespoon(s),,False
1304,478,30,1.0,1.0,tablespoon(s),,False
1305,478,483,10.5,10.5,ounce(s),,False
1306,478,1488,1.0,1.0,10 oz. package(s),,False
1307,478,3415,0.5,0.5,teaspoon(s),crushed,False
1308,478,1577,0.25,0.25,teaspoon(s),,False
1309,478,1707,0.25,0.25,teaspoon(s),,False
1311,478,2417,1.0,1.0,cup(s),,False
1312,479,253,1.0,1.0,cup(s),,False
1313,479,2038,1.0,1.0,cup(s),,False
1314,479,3090,1.0,1.0,teaspoon(s),,False
1315,479,2129,2.0,2.0,teaspoon(s),,False
1316,479,2019,1.0,1.0,tablespoon(s),,False
1317,479,3334,0.5,0.5,teaspoon(s),,False
1318,480,2282,0.33,0.33,cup(s),chopped,False
